Applicant_Client_ID,Emphasis Area,Emphasis Area 2,Emphasis Area 3,UU_APPL_CITIZEN,CTZNSHP,AGE,SEX,LOW_INCOME,UU_FIRSTGEN,UU_APPL_NTV_LANG,HAS_LANGUAGE_TEST,TEST_READ,TEST_SPEAK,TEST_WRITE,TEST_LISTEN,MAJOR,GPA,NUM_PREV_INSTS,HAS_GRE_GEN,GRE_VERB,GRE_QUANT,GRE_AW,HAS_GRE_SUBJECT,GRE_SUB,NUM_RECOMMENDS,R_AVG_ORAL,R_AVG_WRITTEN,R_AVG_ACADEMIC,R_AVG_KNOWLEDGE,R_AVG_EMOT,R_AVG_MOT,R_AVG_RES,R_AVG_RATING,RATING,DECISION
3554048,Probability,Mathematical Biology,Applied Mathematics,Yes,UNITED STATES,28.7,Male,No,Unspecified,English,No,,,,,Mathematics,3.56,4,Yes,,,,Yes,700,4,12.5,11.3,15,15,20,15,12.5,20,3.67,Reject
3698974,Mathematical Biology,Geometry/Topology,0,Yes,UNITED STATES,42.4,Female,Yes,Y,English,No,,,,,Mathematics,3.33,5,Yes,163,161,3.5,No,,3,20,13.3,16.7,13.3,16.7,16.7,10,20,4.5,Waitlist
3708400,Statistics,0,0,Yes,UNITED STATES,35.8,Male,Unspecified,Unspecified,Hebrew,No,,,,,Mathematics,3,5,Yes,162,167,4,No,,3,20,20,20,16.7,20,16.7,16.7,26.7,3.25,Reject
3755025,Geometry/Topology,Algebraic Geometry,Representation Theory,Yes,UNITED STATES,30.2,Male,Not Sure,Unspecified,English,No,,,,,Pure Mathematics,3.52,3,Yes,161,163,3.5,Yes,750,3,6.7,6.7,6.7,6.7,6.7,6.7,6.7,26.7,4.1,Reject
3781974,Mathematical Biology,0,0,Yes,UNITED STATES,23.9,Female,No,Unspecified,English,No,,,,,Mathematics,3.64,4,Yes,,,,No,,3,20,16.7,20,16.7,20,20,13.3,23.3,3.42,Reject
3782171,Applied Mathematics,Numerical Analysis,Mathematical Biology,Yes,UNITED STATES,22.5,Female,No,Unspecified,English,No,,,,,Mathematics,3.86,2,Yes,166,166,4.5,Yes,580,4,15,17.5,20,20,20,20,17.5,25,2.75,Reject
3782454,Algebraic Geometry,Geometry/Topology,Number Theory,Yes,UNITED STATES,21.1,Male,No,Unspecified,English,No,,,,,Mathematics,3.74,1,Yes,154,166,3,Yes,670,3,16.7,13.3,16.7,16.7,16.7,20,16.7,23.3,3.25,Reject
3789297,Commutative Algebra,Representation Theory,Undecided,Yes,UNITED STATES,28.2,Unspecified,Unspecified,Unspecified,English,No,,,,,Mathematics,3.48,2,No,,,,No,,3,10,20,20,16.7,10,20,16.7,30,4.18,Admit
3789421,Algebraic Geometry,Commutative Algebra,Geometry/Topology,No,KOREA REPUBLIC OF,25.9,Male,No,Unspecified,Korean,Yes,28,23,23,27,Biomath,3.84,2,Yes,157,170,3.5,Yes,900,3,20,20,20,20,20,20,20,30,3.83,Waitlist
3790909,Mathematical Biology,Applied Mathematics,0,No,SWITZERLAND,27.1,Female,Not Sure,Unspecified,Italian,No,,,,,Mathematics,0,2,No,,,,No,,4,12.5,17.5,17.5,17.5,17.5,20,10,21.3,4,Waitlist
3790999,Algebraic Geometry,Representation Theory,0,Yes,UNITED STATES,23.6,Male,No,Unspecified,English,No,,,,,Pure Mathematics,3.17,3,Yes,158,160,2.5,Yes,630,3,13.3,13.3,13.3,16.7,13.3,20,13.3,23.3,4.83,Admit
3791238,Algebraic Geometry,Geometry/Topology,Number Theory,Yes,UNITED STATES,22.2,Male,No,Unspecified,English,No,,,,,Mathematics,3.92,1,Yes,167,170,5.5,Yes,870,3,20,20,20,20,20,20,20,30,3.25,Reject
3791791,Mathematical Biology,Applied Mathematics,0,Yes,UNITED STATES,21.2,Unspecified,Unspecified,Unspecified,English,No,,,,,Mathematics,3.78,1,Yes,161,164,5,No,,4,15,15,15,17.5,20,20,17.5,27.5,4.28,Waitlist
3791809,Geometry/Topology,Representation Theory,0,Yes,UNITED STATES,28.4,Male,No,Unspecified,English,No,,,,,Mathematics,3.8,4,Yes,167,166,5,Yes,640,3,20,20,20,20,13.3,20,6.7,20,3.25,Reject
3793665,Commutative Algebra,Mathematical Biology,Representation Theory,Yes,UNITED STATES,21,Female,No,Unspecified,English,No,,,,,Chemistry,3.71,2,Yes,157,167,4.5,Yes,660,3,13.3,13.3,13.3,13.3,13.3,16.7,13.3,23.3,3,Reject
3795527,Geometry/Topology,Algebraic Geometry,Undecided,Yes,UNITED STATES,25.5,Male,No,N,English,No,,,,,Statistics,2.82,2,Yes,155,159,3.5,Yes,670,4,15,12.5,11.3,15,13.8,17.5,12.5,18.8,3.9,Reject
3795699,Algebraic Geometry,Commutative Algebra,Geometry/Topology,No,COLOMBIA,23.5,Male,Yes,Unspecified,Spanish,Yes,23,20,19,26,Mathematics,3.28,1,Yes,140,152,3,Yes,570,3,8.3,6.7,11.7,11.7,13.3,20,13.3,20,2,Reject
3796576,Number Theory,Algebraic Geometry,Commutative Algebra,No,CHINA,23.1,Male,No,Unspecified,Simplified Chinese,No,,,,,Mathematics,3.98,1,Yes,150,168,3,Yes,870,3,16.7,16.7,20,20,13.3,20,20,30,4.7,Waitlist
3796915,Algebraic Geometry,Number Theory,Geometry/Topology,Yes,UNITED STATES,21.8,Male,Yes,Unspecified,Traditional Chinese,No,,,,,Mathematics,3.9,1,Yes,160,170,3.5,Yes,880,3,16.7,16.7,20,20,15,20,13.3,26.7,4,Waitlist
3796950,Algebraic Geometry,0,0,No,TAIWAN,26.2,Male,Not Sure,Unspecified,Traditional Chinese,Yes,26,20,25,23,Mathematics,3.88,2,Yes,145,170,3,Yes,920,3,16.7,16.7,20,20,16.7,20,20,30,4.25,Waitlist
3797592,Applied Mathematics,Mathematical Biology,0,Yes,UNITED STATES,21.6,Female,No,Unspecified,English,No,,,,,Mathematics,3.57,1,Yes,157,162,5,Yes,550,3,13.3,13.3,20,20,16.7,16.7,16.7,20,3.5,Reject
3797950,Applied Mathematics,Mathematical Biology,Numerical Analysis,No,KOREA REPUBLIC OF,26.6,Male,No,Unspecified,Korean,No,,,,,Mathematics,3.53,3,Yes,152,164,2.5,Yes,880,3,8.3,8.3,16.7,16.7,16.7,20,13.3,18.3,3.75,Reject
3798902,Algebraic Geometry,0,0,No,KOREA REPUBLIC OF,26,Male,Not Sure,Unspecified,Korean,Yes,29,24,27,30,Mathematics,3.73,2,No,,,,Yes,890,3,16.7,16.7,20,20,16.7,20,16.7,26.7,4.5,Waitlist
3799537,Representation Theory,Number Theory,Algebraic Geometry,Yes,UNITED STATES,29,Male,No,Unspecified,English,No,,,,,Applied Mathematics,3.96,4,Yes,149,165,5,Yes,600,3,16.7,16.7,20,20,20,20,20,30,2.67,Reject
3800674,Algebraic Geometry,0,0,No,CHINA,21.4,Male,No,Unspecified,Simplified Chinese,Yes,29,23,27,28,Mathematics,3.44,2,Yes,157,170,3.5,Yes,900,3,13.3,10,20,20,10,13.3,20,20,4.55,Admit
3800700,Algebraic Geometry,Commutative Algebra,Geometry/Topology,Yes,UNITED STATES,23.3,Male,Unspecified,Unspecified,English,No,,,,,Mathematics,3.59,1,Yes,160,164,5,Yes,570,4,17.5,17.5,17.5,17.5,17.5,20,15,23.8,3.5,Reject
3800809,Geometry/Topology,Differential Equations,Commutative Algebra,No,CHINA,23.4,Male,No,Unspecified,Simplified Chinese,Yes,30,20,28,22,Mathematics,3.76,1,Yes,149,170,3,Yes,850,3,13.3,20,20,20,13.3,20,16.7,23.3,3,Reject
3800886,Mathematical Biology,Applied Mathematics,Differential Equations,Yes,UNITED STATES,21.6,Male,No,Unspecified,English,No,,,,,Mathematics,3.54,1,Yes,,,,No,,3,13.3,13.3,13.3,13.3,13.3,16.7,13.3,23.3,4,Waitlist
3801226,Mathematical Biology,Applied Mathematics,Statistics,Yes,UNITED STATES,21.3,Female,No,Unspecified,English,No,,,,,Applied Mathematics,3.6,2,Yes,150,155,4.5,No,,3,15,15,11.7,8.3,16.7,11.7,11.7,13.3,3.83,Waitlist
3801276,Mathematical Biology,Differential Equations,Applied Mathematics,Yes,UNITED STATES,22.3,Male,Not Sure,Unspecified,English,No,,,,,Mathematics,3.84,2,Yes,164,161,4.5,Yes,590,4,20,17.5,20,20,20,20,15,25,4.72,Waitlist
3801680,Geometry/Topology,Representation Theory,Algebraic Geometry,Yes,UNITED STATES,28.6,Male,No,Unspecified,English,No,,,,,Mathematics,3.17,4,Yes,168,164,4,Yes,610,3,20,20,16.7,16.7,20,20,16.7,26.7,4,Waitlist
3801766,Algebraic Geometry,Geometry/Topology,0,Yes,UNITED STATES,21.3,Male,Unspecified,Unspecified,English,No,,,,,Engineering,3.58,1,Yes,166,170,4.5,Yes,760,3,16.7,13.3,16.7,16.7,20,16.7,16.7,20,3.88,Reject
3801976,Number Theory,Representation Theory,Applied Mathematics,No,KOREA REPUBLIC OF,23,Male,No,Unspecified,Korean,Yes,29,20,25,29,Mathematics,3.88,2,Yes,156,170,3,Yes,900,3,11.7,13.3,20,16.7,20,20,20,26.7,3.5,Reject
3802081,Mathematical Biology,Applied Mathematics,Numerical Analysis,Yes,UNITED STATES,23.1,Male,Yes,Unspecified,Spanish,No,,,,,Mathematics,3.61,2,Yes,136,153,2.5,Yes,510,3,15,11.7,16.7,16.7,20,20,20,26.7,4.25,Reject
3802702,Algebraic Geometry,Numerical Analysis,Commutative Algebra,Yes,UNITED STATES,23.1,Male,No,Unspecified,English,No,,,,,Mathematics,4,2,Yes,164,167,5.5,Yes,750,3,16.7,20,20,20,16.7,20,6.7,26.7,2.5,Reject
3803137,Mathematical Biology,Applied Mathematics,Numerical Analysis,Yes,UNITED STATES,21.6,Male,No,Unspecified,English,No,,,,,Computer Science,3.99,1,Yes,163,161,5,No,,5,16,14,14,18,20,18,20,24,4.25,Admit
3803566,Algebraic Geometry,Commutative Algebra,Geometry/Topology,Yes,UNITED STATES,20.4,Male,No,Unspecified,English,No,,,,,Mathematics,4,1,Yes,163,167,4.5,Yes,710,3,16.7,20,20,20,20,20,20,30,3.83,Admit
3803781,Commutative Algebra,Number Theory,Algebraic Geometry,Yes,UNITED STATES,22.1,Male,No,Unspecified,English,No,,,,,Mathematics,3.7,1,Yes,164,163,5,Yes,600,3,10,13.3,10,16.7,16.7,20,20,26.7,2.5,Reject
3803873,Probability,Mathematical Biology,0,Yes,UNITED STATES,23.6,Male,No,Unspecified,English,No,,,,,Mathematics,3.53,2,Yes,161,162,3.5,Yes,730,3,16.7,10,13.3,16.7,13.3,16.7,10,13.3,4.93,Admit
3804201,0,0,0,No,CHINA,22.6,Unspecified,Unspecified,Unspecified,Traditional Chinese,Yes,24,18,22,20,Mathematics,3.2,1,Yes,145,170,3,Yes,900,3,20,6.7,16.7,16.7,13.3,16.7,16.7,18.3,4.72,Waitlist
3804423,Geometry/Topology,Algebraic Geometry,Differential Equations,Yes,UNITED STATES,22.1,Male,No,Unspecified,English,No,,,,,Mathematics,3.85,1,Yes,156,170,5,Yes,830,3,10,10,20,20,13.3,20,13.3,23.3,3.42,Admit
3804751,Mathematical Biology,Geometry/Topology,Applied Mathematics,Yes,UNITED STATES,22.3,Female,No,Unspecified,English,No,,,,,Mathematics,3.6,2,Yes,157,167,4,Yes,550,3,20,20,20,20,20,20,20,23.3,5,Admit
3804828,Mathematical Biology,Applied Mathematics,Differential Equations,Yes,UNITED STATES,25.7,Female,No,Unspecified,English,No,,,,,Mathematics,3.96,2,Yes,166,168,4.5,No,,3,16.7,20,20,16.7,20,20,20,26.7,4.63,Waitlist
3805098,Number Theory,Geometry/Topology,Representation Theory,No,CHINA,23.8,Male,No,Unspecified,Other,Yes,28,23,25,27,Mathematics,3.7,2,Yes,155,170,3,Yes,830,3,20,20,20,20,20,20,13.3,23.3,3.33,Waitlist
3805754,Algebraic Geometry,Commutative Algebra,0,No,KOREA REPUBLIC OF,24,Male,No,Unspecified,Korean,Yes,29,23,22,26,Mathematics,3.81,1,Yes,151,168,4,Yes,900,3,16.7,20,20,16.7,16.7,16.7,13.3,20,3.75,Waitlist
3806144,Number Theory,Applied Mathematics,Algebraic Geometry,No,KOREA REPUBLIC OF,28.1,Female,Unspecified,Unspecified,Korean,Yes,26,19,22,21,Mathematics,3.91,3,Yes,149,170,2.5,Yes,860,3,11.7,11.7,16.7,16.7,13.3,16.7,13.3,21.7,3.67,Reject
3806564,Representation Theory,Number Theory,Commutative Algebra,Yes,UNITED STATES,22.2,Male,No,Unspecified,English,No,,,,,Mathematics,3.69,2,Yes,160,170,3.5,Yes,910,5,14,9,16,20,11,16,14,24,1.5,Reject
3806642,Numerical Analysis,Applied Mathematics,Statistics,No,CHINA,21.9,Male,No,Unspecified,Traditional Chinese,Yes,28,17,21,26,Mathematics,3.38,1,Yes,150,170,2.5,No,,3,20,13.3,16.7,13.3,20,20,16.7,26.7,2.75,Reject
3807684,Algebraic Geometry,Geometry/Topology,Number Theory,No,CHINA,29.5,Male,Not Sure,Unspecified,Simplified Chinese,No,,,,,Mathematics,3.8,2,Yes,149,169,3,Yes,700,3,-3.3,10,13.3,10,10,13.3,13.3,18.3,3,Reject
3808282,Applied Mathematics,Probability,Differential Equations,Yes,UNITED STATES,40.2,Male,No,Unspecified,English,No,,,,,Mathematics,3.75,5,Yes,161,160,4,Yes,550,3,16.7,16.7,16.7,13.3,13.3,6.7,6.7,18.3,3.75,Admit
3808788,Geometry/Topology,Algebraic Geometry,Mathematical Biology,Yes,UNITED STATES,18.7,Male,No,Unspecified,English,No,,,,,Mathematics,3.94,2,Yes,164,163,5.5,Yes,550,4,20,17.5,12.5,17.5,17.5,17.5,20,23.8,4,Waitlist
3808875,Representation Theory,Commutative Algebra,Geometry/Topology,No,CHINA,21.4,Male,No,Unspecified,Simplified Chinese,Yes,30,20,23,28,Mathematics,3.5,2,Yes,144,170,2.5,Yes,790,3,3.3,13.3,13.3,13.3,10,13.3,6.7,18.3,4,Reject
3808911,Number Theory,Representation Theory,0,No,CHINA,26.8,Male,Unspecified,Unspecified,Other,No,,,,,Mathematics,3.45,2,Yes,145,167,2.5,No,,3,6.7,6.7,10,13.3,10,13.3,6.7,13.3,4.3,Waitlist
3810012,Statistics,Statistics,0,Yes,UNITED STATES,23,Male,No,Unspecified,English,No,,,,,Mathematics,3.03,1,Yes,154,156,4.5,No,,3,10,13.3,10,13.3,16.7,16.7,10,16.7,3.75,Reject
3810183,Algebraic Geometry,Number Theory,0,No,CHINA,24.2,Male,No,Unspecified,Simplified Chinese,Yes,24,20,18,22,Mathematics,3.53,2,Yes,136,161,3,Yes,810,3,8.3,16.7,16.7,16.7,20,20,16.7,18.3,3.25,Reject
3810909,Undecided,Undecided,Undecided,No,KOREA REPUBLIC OF,25.5,Male,No,Unspecified,Korean,Yes,28,20,24,22,Mathematics,3.66,1,Yes,150,170,3,Yes,910,3,13.3,16.7,13.3,13.3,13.3,20,13.3,16.7,3.38,Reject
3810939,Applied Mathematics,Differential Equations,Mathematical Biology,Yes,UNITED STATES,24.2,Male,No,Unspecified,Korean,Yes,29,23,23,30,Mathematics,3.52,1,Yes,155,170,3,Yes,900,3,20,16.7,13.3,20,20,20,16.7,18.3,3.75,Admit
3811632,Applied Mathematics,Geometry/Topology,Probability,No,CHINA,25.9,Male,No,Unspecified,Other,Yes,28,19,21,22,Mathematics,2.86,2,Yes,148,168,3,No,,3,-3.3,11.7,16.7,16.7,13.3,16.7,13.3,26.7,5,Waitlist
3811638,Differential Equations,Mathematical Biology,Geometry/Topology,No,TAIWAN,22.4,Male,No,Unspecified,Traditional Chinese,Yes,25,22,26,24,Mathematics,3.62,1,Yes,150,162,3,Yes,720,3,16.7,20,20,20,20,20,20,30,4.11,Admit
3811659,Applied Mathematics,Mathematical Biology,Differential Equations,Yes,UNITED STATES,23.6,Male,No,Unspecified,English,No,,,,,Mathematics,3.43,4,Yes,155,167,4,Yes,520,3,10,13.3,13.3,13.3,20,20,6.7,23.3,4.03,Waitlist
3811733,Mathematical Biology,Applied Mathematics,0,Yes,UNITED STATES,21.5,Female,Not Sure,Unspecified,English,No,,,,,Mathematics,3.86,1,Yes,155,155,3,Yes,420,4,20,17.5,17.5,15,20,20,15,23.8,4,Waitlist
3811777,Applied Mathematics,Probability,Numerical Analysis,No,CHINA,22,Female,No,Unspecified,Traditional Chinese,Yes,29,19,17,27,Mathematics,3.4,1,Yes,147,161,1,No,,3,16.7,6.7,13.3,13.3,20,20,16.7,26.7,2.5,Reject
3811778,Algebraic Geometry,Commutative Algebra,Number Theory,No,INDIA,21.6,Male,Not Sure,Unspecified,English,Yes,30,27,30,29,Economics,0,1,Yes,161,163,4.5,Yes,740,3,13.3,13.3,20,20,16.7,20,20,30,2.75,Reject
3811797,Representation Theory,Geometry/Topology,0,No,CANADA,21.9,Male,No,Unspecified,English,No,,,,,Mathematics,0,2,Yes,166,158,4.5,No,,5,14,10,18,18,14,18,10,21,4.5,Waitlist
3811845,Applied Mathematics,Mathematical Biology,Differential Equations,Yes,UNITED STATES,21.8,Male,No,Unspecified,English,No,,,,,Mathematics,3.01,1,Yes,155,166,4.5,No,,3,20,20,16.7,16.7,20,20,13.3,20,4,Reject
3811972,Geometry/Topology,Algebraic Geometry,Undecided,Yes,UNITED STATES,24.2,Male,No,Unspecified,English,No,,,,,Mathematics,3.7,3,Yes,166,170,5.5,Yes,770,3,13.3,13.3,16.7,16.7,20,20,16.7,26.7,4.75,Admit
3812167,Geometry/Topology,Representation Theory,Differential Equations,Yes,UNITED STATES,23.4,Male,No,Unspecified,English,No,,,,,Physics,3.9,3,Yes,162,168,5.5,Yes,650,3,6.7,8.3,13.3,13.3,11.7,13.3,5,15,3.33,Reject
3812847,Algebraic Geometry,Geometry/Topology,0,Yes,UNITED STATES,22,Male,No,Unspecified,English,No,,,,,Mathematics,3.91,1,Yes,170,170,6,Yes,850,4,17.5,17.5,20,20,17.5,20,20,26.3,3.83,Reject
3813017,Statistics,Applied Mathematics,Probability,No,CHINA,22.4,Female,No,Unspecified,Other,Yes,29,20,23,22,Mathematics,3.42,2,Yes,148,170,3,No,,3,16.7,16.7,20,20,16.7,20,20,23.3,3.75,Admit
3813287,Number Theory,Differential Equations,Applied Mathematics,Yes,UNITED STATES,21.7,Male,No,Unspecified,English,No,,,,,Mathematics,4,2,Yes,164,170,4.5,Yes,700,3,13.3,20,20,20,16.7,20,20,30,2.83,Reject
3813692,Mathematical Biology,Applied Mathematics,Materials and Fluids,Yes,UNITED STATES,22.9,Female,Yes,Unspecified,English,No,,,,,Mathematics,3.57,3,Yes,156,165,3.5,Yes,600,4,13.8,15,7.5,5,17.5,20,12.5,22.5,4.88,Admit
3813778,Algebraic Geometry,Commutative Algebra,Representation Theory,No,CHINA,22.2,Male,No,Unspecified,Simplified Chinese,No,,,,,Mathematics,3.3,2,Yes,154,168,3.5,Yes,880,3,8.3,10,16.7,16.7,6.7,16.7,6.7,21.7,2.83,Reject
3813819,Geometry/Topology,Algebraic Geometry,Commutative Algebra,No,HONG KONG,21.3,Male,Not Sure,Unspecified,Traditional Chinese,Yes,30,23,29,25,Mathematics,3.7,1,Yes,161,170,3.5,Yes,900,3,20,20,20,20,20,20,20,23.3,2.33,Reject
3813967,Representation Theory,Commutative Algebra,Algebraic Geometry,Yes,UNITED STATES,18.9,Male,Not Sure,Unspecified,English,No,,,,,Pure Mathematics,3.7,2,No,,,,Yes,570,3,6.7,8.3,16.7,13.3,10,10,6.7,18.3,3.67,Waitlist
3814559,Algebraic Geometry,Representation Theory,Commutative Algebra,No,UNITED KINGDOM,22.6,Male,No,Unspecified,English,No,,,,,Humanities,0,2,Yes,168,170,4,Yes,770,3,16.7,20,20,20,20,20,16.7,30,2.83,Reject
3814620,Applied Mathematics,Mathematical Biology,Materials and Fluids,Yes,UNITED STATES,23.3,Female,No,Unspecified,English,No,,,,,Applied Mathematics,3.98,2,Yes,165,166,4,Yes,560,4,20,20,20,17.5,20,17.5,15,20,4.17,Reject
3814723,Applied Mathematics,Mathematical Biology,Numerical Analysis,No,KOREA REPUBLIC OF,27.6,Male,No,Unspecified,Korean,Yes,26,18,26,27,Mathematics,3.7,2,Yes,145,165,3,Yes,890,3,13.3,13.3,20,20,20,20,20,26.7,4.13,Admit
3815302,Algebraic Geometry,Number Theory,Representation Theory,Yes,UNITED STATES,25,Male,Not Sure,Unspecified,English,No,,,,,Mathematics,3.63,2,Yes,,,,No,,3,20,20,13.3,16.7,20,16.7,16.7,18.3,3.75,Waitlist
3815778,Probability,Statistics,Applied Mathematics,Yes,UNITED STATES,24.3,Male,No,Unspecified,English,No,,,,,Engineering,3.5,2,Yes,149,159,3,Yes,580,3,16.7,16.7,16.7,13.3,20,20,16.7,18.3,2.25,Reject
3816353,Algebraic Geometry,Geometry/Topology,Commutative Algebra,Yes,UNITED STATES,23.6,Female,No,Unspecified,English,No,,,,,Mathematics,3.91,2,Yes,,,,Yes,630,4,17.5,15,20,17.5,17.5,20,15,27.5,2.88,Reject
3816431,Algebraic Geometry,Geometry/Topology,Commutative Algebra,Yes,UNITED STATES,19,Male,No,Unspecified,English,No,,,,,Engineering,3.84,1,Yes,160,162,4.5,Yes,600,3,16.7,16.7,20,20,16.7,20,16.7,26.7,4,Reject
3816834,Differential Equations,Applied Mathematics,Mathematical Biology,No,IRAN (ISLAMIC REPUBLIC OF),26.1,Male,Yes,Unspecified,Other,Yes,28,22,24,29,Mathematics,3.7,2,Yes,148,162,3.5,Yes,740,4,12.5,10,12.5,12.5,20,20,12.5,21.3,4,Reject
3816953,Mathematical Biology,Commutative Algebra,Algebraic Geometry,Yes,UNITED STATES,21.9,Male,No,Unspecified,English,No,,,,,Mathematics,3.9,3,Yes,164,170,4,Yes,670,3,20,20,16.7,20,16.7,16.7,13.3,23.3,3.13,Reject
3816980,Applied Mathematics,Materials and Fluids,Undecided,Yes,UNITED STATES,26.3,Male,Not Sure,Unspecified,English,No,,,,,Mathematics,3.48,2,Yes,150,164,3.5,Yes,680,3,13.3,13.3,13.3,13.3,13.3,13.3,10,23.3,2.5,Waitlist
3817276,Materials and Fluids,Differential Equations,Probability,No,CHINA,25.5,Male,Yes,Unspecified,Simplified Chinese,Yes,27,20,24,26,Applied Mathematics,3.81,2,Yes,154,166,3,Yes,730,3,13.3,16.7,20,20,20,13.3,20,30,3.5,Reject
3817301,Algebraic Geometry,Number Theory,Representation Theory,No,CHINA,20.9,Male,No,Unspecified,Simplified Chinese,Yes,28,20,26,29,Mathematics,3.64,1,Yes,152,170,3,Yes,930,3,13.3,20,20,20,20,20,20,26.7,4,Reject
3817552,Representation Theory,Algebraic Geometry,0,Yes,UNITED STATES,21.7,Male,Unspecified,Unspecified,English,No,,,,,Mathematics,3.45,1,Yes,,,,Yes,740,2,10,10,5,15,10,20,15,22.5,3.13,Reject
3817626,Applied Mathematics,Materials and Fluids,Mathematical Biology,Yes,UNITED STATES,25.3,Male,Not Sure,Unspecified,Traditional Chinese,Yes,21,20,18,21,Mathematics,3.36,2,Yes,,,,Yes,600,3,13.3,10,13.3,13.3,13.3,13.3,13.3,18.3,4.18,Waitlist
3817728,Applied Mathematics,Differential Equations,Mathematical Biology,No,VIET NAM,22.1,Male,Yes,Unspecified,Other,Yes,23,19,25,16,Applied Mathematics,0,1,Yes,152,164,3,Yes,810,3,13.3,13.3,20,20,13.3,20,20,20,3.75,Reject
3817814,Geometry/Topology,0,0,No,GREECE,22.2,Male,Not Sure,Unspecified,Greek,Yes,26,23,28,23,Applied Mathematics,3.99,1,Yes,149,168,1.5,Yes,910,4,12.5,15,20,20,17.5,20,20,30,3,Reject
3817852,Algebraic Geometry,Geometry/Topology,Number Theory,No,CHINA,21.2,Male,Not Sure,Unspecified,Simplified Chinese,Yes,28,20,27,26,Mathematics,3.72,1,Yes,,,,Yes,920,4,12.5,12.5,17.5,20,15,15,15,27.5,4.5,Waitlist
3818170,Undecided,0,0,No,GREECE,22.9,Male,Not Sure,Unspecified,Greek,Yes,25,19,21,23,Humanities,0,1,Yes,148,161,3.5,Yes,750,4,15,15,17.5,17.5,20,20,12.5,27.5,2.5,Reject
3818371,Undecided,Differential Equations,Geometry/Topology,No,CHINA,26.1,Male,No,Unspecified,Simplified Chinese,Yes,30,23,29,30,Mathematics,3.85,2,Yes,160,166,4,Yes,790,3,6.7,6.7,11.7,11.7,15,20,6.7,13.3,3.63,Admit
3818478,Algebraic Geometry,Commutative Algebra,Mathematical Biology,No,INDIA,22.7,Male,Not Sure,Unspecified,English,Yes,22,28,29,29,Mathematics,3.79,2,Yes,154,161,4,Yes,670,4,10,15,15,12.5,8.8,15,5,20,4.75,Admit
3818751,Applied Mathematics,Differential Equations,Undecided,Yes,UNITED STATES,26.5,Male,Not Sure,Unspecified,English,No,,,,,Mathematics,3.32,2,Yes,,,,Yes,790,3,13.3,6.7,10,10,13.3,13.3,10,20,4.75,Waitlist
3818775,Undecided,0,0,Yes,UNITED STATES,22.9,Male,No,Unspecified,English,No,,,,,Physics,3.99,2,Yes,165,170,5,Yes,750,4,17.5,20,20,20,17.5,17.5,20,30,4.38,Waitlist
3819161,Geometry/Topology,Number Theory,0,Yes,UNITED STATES,22.2,Female,Not Sure,Unspecified,English,No,,,,,Mathematics,3.72,1,Yes,159,159,5,No,,3,16.7,20,16.7,16.7,20,16.7,13.3,16.7,4,Waitlist
3819412,Applied Mathematics,Differential Equations,Numerical Analysis,No,KOREA REPUBLIC OF,34.5,Male,Not Sure,Unspecified,Korean,Yes,30,19,27,26,Mathematics,0,2,Yes,152,168,3.5,Yes,880,3,10,16.7,20,20,16.7,20,20,26.7,3,Reject
3820263,Mathematical Biology,Applied Mathematics,Differential Equations,Yes,UNITED STATES,28.7,Male,No,Unspecified,English,No,,,,,Mathematics,3.3,4,Yes,161,163,5,No,,3,13.3,16.7,20,20,20,20,20,30,4,Waitlist
3820333,Applied Mathematics,Numerical Analysis,Differential Equations,No,HONG KONG,23.2,Male,Not Sure,Unspecified,Traditional Chinese,Yes,27,23,25,26,Mathematics,3.64,2,Yes,157,168,3,Yes,770,3,16.7,16.7,20,16.7,16.7,20,20,23.3,4,Waitlist
3820502,Applied Mathematics,Materials and Fluids,Differential Equations,No,VIET NAM,22.5,Female,Not Sure,Unspecified,Other,Yes,25,21,22,27,Mathematics,3.41,1,Yes,144,170,2.5,No,,3,10,10,16.7,16.7,13.3,16.7,16.7,20,3.75,Reject
3820625,Algebraic Geometry,Geometry/Topology,Undecided,No,CHINA,23.3,Male,Not Sure,Unspecified,Simplified Chinese,No,,,,,Pure Mathematics,3.74,1,Yes,159,170,4.5,Yes,740,4,15,10,12.5,15,15,17.5,10,22.5,3.98,Waitlist
3820632,Algebraic Geometry,Geometry/Topology,Commutative Algebra,Yes,UNITED STATES,22.5,Male,No,Unspecified,English,No,,,,,Mathematics,3.36,2,Yes,161,157,4.5,Yes,590,3,16.7,20,20,13.3,16.7,20,10,23.3,2.5,Reject
3820690,Mathematical Biology,Applied Mathematics,Geometry/Topology,Yes,UNITED STATES,29.4,Male,No,Unspecified,English,No,,,,,Mathematics,3.23,1,Yes,167,166,4,No,,3,20,20,13.3,16.7,20,20,16.7,23.3,2,Reject
3820724,Algebraic Geometry,Differential Equations,Commutative Algebra,Yes,UNITED STATES,22.4,Male,No,Unspecified,English,No,,,,,Mathematics,3.9,2,No,,,,Yes,520,3,6.7,13.3,16.7,16.7,10,16.7,6.7,20,2.5,Reject
3820841,Algebraic Geometry,Geometry/Topology,Number Theory,Yes,UNITED STATES,21.5,Male,No,Unspecified,English,No,,,,,Mathematics,4.05,1,Yes,170,170,5,Yes,890,4,20,15,20,20,17.5,20,15,27.5,3.63,Reject
